idx,listing_id,host_id,host_name,review_scores_rating,bedrooms,beds,bathrooms,region,price,accommodates,minimum_nights
10637,872130525866941159,228133407,Nomad,nan,nan,1.0,2 shared baths,Sumida Ku,"$2,500.00",1,7
10638,872132702041098541,183877565,UI Home Company,nan,1.0,2.0,Shared half-bath,Sumida Ku,"$11,700.00",4,1
10639,872321400457064493,66043791,Yuki,nan,3.0,6.0,1 bath,Sumida Ku,"$17,000.00",8,1
10640,872444891034427593,127629758,Taku,nan,1.0,1.0,1 bath,Shinjuku Ku,"$7,500.00",2,30
10641,872888994203100577,197405131,春樹,nan,1.0,2.0,1 bath,Toshima Ku,"$15,829.00",4,1
10642,873521207911217324,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$8,245.00",3,2
10643,873540295501544600,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$7,152.00",3,2
10644,873543140095910524,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$8,172.00",3,2
10645,873548491973013834,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$7,848.00",3,2
10646,873551790864611852,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$7,152.00",3,2
10647,873557188640727659,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$7,118.00",3,2
10648,873561884591830752,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$7,152.00",3,2
10649,873566792463359402,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$6,726.00",3,2
10650,873574456142579937,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$8,051.00",3,2
10651,873575970059506029,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$8,172.00",3,2
10652,873578933015950890,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$8,137.00",3,2
10653,873580630200731049,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$7,740.00",3,2
10654,873582237417673495,510890531,ラウレアタワー,nan,1.0,1.0,1 bath,Toshima Ku,"$7,152.00",3,2
10655,873790327868730839,81197941,Rei,nan,1.0,1.0,1 bath,Sumida Ku,"$14,446.00",5,1
10656,873793445292365150,129363128,佳,nan,3.0,6.0,3 baths,Toshima Ku,"$399,999.00",10,1
10657,874204589745315436,507235651,Lafesta,nan,1.0,1.0,1 bath,Toshima Ku,"$80,000.00",4,1
10658,874224228621259627,507235651,Lafesta,nan,1.0,1.0,1 bath,Toshima Ku,"$80,000.00",1,1
10659,874231745876256464,507235651,Lafesta,nan,1.0,1.0,1 bath,Toshima Ku,"$80,000.00",4,1
10660,874234464591831310,507235651,Lafesta,nan,1.0,1.0,1 bath,Toshima Ku,"$80,000.00",4,1
10661,874235447166343631,507235651,Lafesta,nan,1.0,1.0,1 bath,Toshima Ku,"$80,000.00",4,1
10662,874237264599314856,507235651,Lafesta,nan,1.0,1.0,1 bath,Toshima Ku,"$80,000.00",4,1
10663,874239349497416861,507235651,Lafesta,nan,1.0,1.0,1 bath,Toshima Ku,"$80,000.00",4,1
10664,874239384068472204,507235651,Lafesta,nan,1.0,1.0,1 bath,Toshima Ku,"$80,000.00",4,1
10665,874279030209235994,492945056,Hideaki,nan,4.0,10.0,4 baths,Shibuya Ku,"$111,211.00",16,4
10666,874462908419827149,504060604,宜旻,nan,1.0,1.0,1 bath,Meguro Ku,"$12,200.00",3,6
10667,874574931689118264,511096036,Dong,nan,1.0,1.0,1 bath,Toshima Ku,"$12,764.00",2,2
10668,874973410223448290,30879374,Masayasu,nan,5.0,5.0,2 baths,Taito Ku,"$42,286.00",12,1
10669,874983578464921464,42225325,Akira,nan,2.0,nan,1 bath,Katsushika Ku,"$9,971.00",3,20
10670,874988390553550429,511096036,Dong,nan,1.0,2.0,1 bath,Toshima Ku,"$13,171.00",3,1
10671,874992661524689978,511096036,Dong,nan,1.0,2.0,1 bath,Toshima Ku,"$13,171.00",3,1
10672,875008469378626417,511096036,Dong,nan,1.0,2.0,1 bath,Toshima Ku,"$12,900.00",3,2
10673,875024356678232268,511096036,Dong,nan,3.0,6.0,3 baths,Toshima Ku,"$37,436.00",9,2
10674,875028322611218048,511096036,Dong,nan,2.0,4.0,2 baths,Toshima Ku,"$25,643.00",6,2
10675,875030007022585253,511096036,Dong,nan,4.0,8.0,4 baths,Toshima Ku,"$49,657.00",12,2
10676,875250854940501618,310747973,Yama,nan,1.0,2.0,1 bath,Shinjuku Ku,"$13,000.00",4,1
10677,875614985104984830,42244167,Hiro,nan,1.0,nan,1 bath,Suginami Ku,"$8,286.00",3,2
10678,875691030513160287,509696051,Tianqi,nan,1.0,1.0,1 bath,Taito Ku,"$8,500.00",2,1
10679,875695913954371570,509696051,Tianqi,nan,1.0,1.0,1 bath,Taito Ku,"$18,000.00",2,1
10680,875816809976843552,149643001,Sylvia,nan,1.0,2.0,1 bath,Edogawa Ku,"$11,400.00",4,30
10681,875883824677377855,511337162,アドニス,nan,nan,2.0,1 bath,Shinjuku Ku,"$12,000.00",3,2
10682,876321459073052270,276152949,Newmi,nan,1.0,2.0,1 private bath,Taito Ku,"$8,600.00",3,2
10683,876327941480360846,276152949,Newmi,nan,1.0,2.0,1 private bath,Taito Ku,"$8,600.00",3,2
10684,876353049885766360,310747973,Yama,nan,1.0,2.0,1 bath,Toshima Ku,"$18,000.00",4,1
10685,876416312224271769,276152949,Newmi,nan,1.0,2.0,1 private bath,Taito Ku,"$8,600.00",3,2
10686,876658703221126183,273470463,Yanfeng,nan,2.0,4.0,1.5 baths,Taito Ku,"$16,636.00",5,2
10687,876767565228333908,149643001,Sylvia,nan,1.0,3.0,1 bath,Edogawa Ku,"$9,600.00",5,30
10688,877091937764564949,511632895,墨田,nan,1.0,1.0,1 bath,Sumida Ku,"$5,922.00",2,2
10689,877094742788138416,511632895,墨田,nan,1.0,1.0,1 bath,Sumida Ku,"$5,950.00",2,2
10690,877199797301204687,110379659,Wang,nan,1.0,1.0,5.5 shared baths,Nakano Ku,"$7,428.00",2,1
10691,877200670208419500,110379659,Wang,nan,1.0,1.0,5.5 baths,Nakano Ku,"$7,428.00",2,1
10692,877200676837061766,110379659,Wang,nan,1.0,1.0,6.5 baths,Nakano Ku,"$7,428.00",2,1
10693,877211225380327023,110379659,Wang,nan,1.0,1.0,6 baths,Nakano Ku,"$7,428.00",2,1
10694,877211234411434474,110379659,Wang,nan,1.0,1.0,6 baths,Nakano Ku,"$7,428.00",2,1
10695,877472607787204984,511714208,Fun,nan,3.0,3.0,1 bath,Toshima Ku,"$27,571.00",7,2
10696,877480471416498844,511345919,奈央,nan,1.0,2.0,1 bath,Shinjuku Ku,"$30,738.00",4,1
10697,877765708564648041,490547316,Yingjie,nan,2.0,2.0,1 bath,Shinjuku Ku,"$18,857.00",4,5
10698,877956424768376917,161665344,May,nan,2.0,12.0,3.5 baths,Ota Ku,"$42,057.00",12,1
10699,878531654555620706,504729817,Nana,nan,1.0,2.0,1 bath,Shinjuku Ku,"$23,571.00",3,2
10700,878545223125932810,504729817,Nana,nan,1.0,2.0,1 bath,Shinjuku Ku,"$19,429.00",3,2
10701,878890807319612515,365388609,池田,nan,nan,2.0,1.5 shared baths,Arakawa Ku,"$25,000.00",3,1
10702,879264309913545098,512116873,Aoi,nan,1.0,3.0,1 bath,Shinjuku Ku,"$45,929.00",4,3
10703,879369032763212525,254667806,新東明,nan,1.0,2.0,1 bath,Shinjuku Ku,"$9,257.00",2,2
10704,880141829450378560,43855091,Rumika,nan,1.0,2.0,1 bath,Shibuya Ku,"$7,943.00",2,4
10705,880283668993979405,230910892,Risa & Kei,nan,2.0,2.0,1 bath,Shinjuku Ku,"$15,429.00",8,4
10706,880726666792336332,509989893,Sayaka,nan,3.0,2.0,2 baths,Toshima Ku,"$35,857.00",8,2
10707,881039396312255298,112031940,Trip,nan,nan,2.0,1 bath,Shinjuku Ku,"$6,900.00",2,1
10708,881679568946769823,502083569,金,nan,1.0,2.0,1 bath,Shinjuku Ku,"$11,986.00",4,2
10709,881778909237196783,129464740,邢,nan,1.0,2.0,1.5 baths,Taito Ku,"$17,714.00",3,1
10710,881848214537908622,28621978,Dan,nan,nan,1.0,1 bath,Shinagawa Ku,"$6,000.00",2,5
10711,882020332237438046,79805768,聖美,nan,nan,2.0,1 bath,Chiyoda Ku,"$21,714.00",5,2
10712,882051674910030863,79805768,聖美,nan,nan,2.0,1 bath,Chiyoda Ku,"$27,143.00",5,2
10713,882437023926255209,454181456,庆涛,nan,4.0,2.0,1 bath,Taito Ku,"$27,857.00",8,1
10714,882441095337382788,509695304,Unito,nan,1.0,1.0,1 bath,Toshima Ku,"$99,999.00",1,1
10715,882442541092238409,509695304,Unito,nan,1.0,1.0,1 bath,Itabashi Ku,"$12,000.00",1,1
10716,882444517546387650,509695304,Unito,nan,1.0,1.0,1 bath,Toshima Ku,"$12,000.00",1,1
10717,882475490860449035,34735989,Shigeru,nan,3.0,6.0,1 bath,Itabashi Ku,"$36,000.00",12,1
10718,882550817935661632,53118784,Tommy,nan,1.0,1.0,1 bath,Arakawa Ku,"$15,000.00",2,1
10719,882553850208921517,53118784,Tommy,nan,2.0,3.0,1 bath,Arakawa Ku,"$40,000.00",5,1
10720,882856089939852340,505282433,Stayme East,nan,1.0,1.0,1 bath,Sumida Ku,"$5,566.00",2,2
10721,883563799039050129,290344657,Toshi,nan,5.0,10.0,5 baths,Kita Ku,"$85,714.00",14,1
10722,883634673484503918,37187799,Ming,nan,1.0,4.0,1 bath,Sumida Ku,"$17,286.00",7,1
10723,883738535263351255,494895071,Ferjhon,nan,3.0,5.0,3 baths,Taito Ku,"$46,506.00",10,1
10724,884012266655389021,324761252,Guangri,nan,4.0,8.0,1.5 baths,Shinjuku Ku,"$52,000.00",12,3
10725,885892735791098116,318235422,Voyan,nan,1.0,3.0,1 bath,Shibuya Ku,"$30,000.00",4,2
10726,885988390886795558,499115537,Cogo,nan,nan,2.0,Half-bath,Sumida Ku,"$15,274.00",2,1
10727,886029754796670874,230910892,Risa & Kei,nan,1.0,1.0,1 bath,Suginami Ku,"$8,043.00",4,3
10728,886175291849154104,130378164,Masaru,nan,2.0,3.0,2 baths,Itabashi Ku,"$18,514.00",5,1
10729,886524093465905410,311979642,Selina,nan,2.0,2.0,1 private bath,Setagaya Ku,"$28,000.00",6,1
10730,886556955680487065,329515917,白,nan,1.0,1.0,1 bath,Chuo Ku,"$16,500.00",2,1
10731,886557073747599702,329515917,白,nan,1.0,1.0,1 bath,Chuo Ku,"$15,214.00",3,1
10732,886709280689949893,329515917,白,nan,1.0,1.0,1 bath,Chuo Ku,"$16,500.00",3,1
10733,886835882685252854,511096036,Dong,nan,1.0,2.0,1 bath,Toshima Ku,"$12,900.00",3,2
10734,886843354951110942,511096036,Dong,nan,1.0,2.0,1 bath,Toshima Ku,"$13,171.00",3,2
10735,887066512043229692,129464740,邢,nan,1.0,2.0,1 bath,Taito Ku,"$19,429.00",4,1
10736,887165240154972090,492854756,Rie,nan,3.0,5.0,1 bath,Sumida Ku,"$38,286.00",6,1
10737,887304528908760676,220011603,Manami,nan,1.0,2.0,1 bath,Toshima Ku,"$14,400.00",5,1
10738,887313978414782372,513564293,旭昭,nan,1.0,1.0,1 bath,Nerima Ku,"$8,000.00",2,1
10739,887330818036843564,329515917,白,nan,1.0,1.0,1 bath,Chuo Ku,"$16,500.00",3,1
10740,887412625124810980,30044978,聖華,nan,2.0,3.0,1 bath,Shibuya Ku,"$39,000.00",4,1
10741,887685061719274359,207024011,Ting,nan,2.0,4.0,1.5 baths,Toshima Ku,"$20,571.00",7,5
10742,887860639208403518,486302890,Mochi,nan,3.0,5.0,1 bath,Toshima Ku,"$16,000.00",6,30
10743,887936267405989885,387729784,Phoenix,nan,1.0,2.0,1 bath,Toshima Ku,"$16,000.00",4,1
10744,887962139046167755,329515917,白,nan,1.0,1.0,1 bath,Chuo Ku,"$15,214.00",3,1
10745,888034626846397146,512737702,Yosuke,nan,2.0,2.0,1.5 baths,Toshima Ku,"$8,400.00",5,30
10746,888067783179420750,218196316,Takuro,nan,2.0,2.0,1 bath,Sumida Ku,"$23,714.00",8,3
10747,888315987565041762,310747973,Yama,nan,1.0,1.0,1 bath,Shinjuku Ku,"$10,971.00",2,1
10748,888702157991107237,128187313,Aruko,nan,1.0,3.0,1 bath,Shinjuku Ku,"$18,400.00",5,30
10749,888775953030214808,44812749,Japanstay,nan,1.0,2.0,1 bath,Suginami Ku,"$13,663.00",4,1
10750,889016099223869397,514253913,喜子,nan,4.0,8.0,1.5 baths,Shinjuku Ku,"$48,214.00",14,1
10751,889354072971584876,432956453,Stayme,nan,1.0,1.0,1 bath,Suginami Ku,"$7,444.00",2,2
10752,889502058669973022,13700916,Ryo,nan,1.0,2.0,1 shared bath,Taito Ku,"$32,786.00",6,1
10753,889542777257168512,13700916,Ryo,nan,nan,3.0,1 shared bath,Taito Ku,"$32,143.00",5,1
10754,889545930076192695,365388609,池田,nan,1.0,3.0,1.5 baths,Arakawa Ku,"$30,000.00",4,1
10755,889720358109296354,106357494,Ya,nan,2.0,5.0,3 baths,Shinjuku Ku,"$16,086.00",5,1
10756,889750097872775859,311979642,Selina,nan,2.0,1.0,1 bath,Arakawa Ku,"$15,000.00",5,1
10757,890167301256709874,514496321,Yosuke,nan,4.0,9.0,2 baths,Sumida Ku,"$66,429.00",16,2
10758,890175823901441175,513564293,旭昭,nan,1.0,1.0,1 bath,Nerima Ku,"$6,000.00",1,1
10759,890439572795949151,371347477,Hiroko,nan,1.0,1.0,1 bath,Itabashi Ku,"$9,600.00",2,2
10760,890529236646481500,214640453,Hanako,nan,4.0,nan,4 baths,Nakano Ku,"$69,714.00",12,1
10761,891651973609937317,356490069,Seanestlehotel,nan,1.0,1.0,1 bath,Shinjuku Ku,"$43,300.00",3,1
10762,891737750504232903,149643001,Sylvia,nan,1.0,2.0,1 bath,Edogawa Ku,"$9,643.00",4,30
10763,891748390975393121,254794184,Aoi,nan,1.0,nan,1 bath,Taito Ku,"$7,388.00",2,1
10764,891902863644183870,375599884,Keiko,nan,2.0,2.0,1 bath,Shinagawa Ku,"$12,996.00",7,1
10765,891975733286193226,514863704,海辺,nan,3.0,5.0,1 bath,Koto Ku,"$34,400.00",10,1
10766,892292824257137431,128187313,Aruko,nan,2.0,3.0,1 bath,Sumida Ku,"$29,286.00",6,2
10767,892293432536211023,511947929,大倉,nan,1.0,1.0,1.5 baths,Toshima Ku,"$10,029.00",3,4
10768,892318262710036643,511947929,大倉,nan,1.0,2.0,1.5 baths,Toshima Ku,"$68,400.00",3,4
10769,892325474208096165,511947929,大倉,nan,1.0,2.0,1.5 baths,Toshima Ku,"$23,143.00",4,4
10770,892334344635067286,511947929,大倉,nan,1.0,2.0,1.5 baths,Toshima Ku,"$44,871.00",4,4
10771,892341531260358761,511947929,大倉,nan,1.0,2.0,1.5 baths,Toshima Ku,"$34,200.00",4,4
10772,892359672426502691,511947929,大倉,nan,1.0,2.0,1.5 baths,Toshima Ku,"$44,614.00",4,4
10773,892363841919927783,511947929,大倉,nan,1.0,3.0,1.5 baths,Toshima Ku,"$56,443.00",6,4
10774,892371745997896555,511947929,大倉,nan,1.0,3.0,1.5 baths,Toshima Ku,"$46,093.00",6,4
10775,892375464625879916,511947929,大倉,nan,1.0,3.0,1.5 baths,Toshima Ku,"$13,191.00",6,4
10776,892381307978432750,511947929,大倉,nan,1.0,3.0,1.5 baths,Toshima Ku,"$57,600.00",6,4
10777,892441335067499014,56566876,Lai,nan,nan,1.0,1.5 baths,Nerima Ku,"$6,000.00",1,30
10778,892452703768982147,56566876,Lai,nan,nan,1.0,1.5 baths,Nerima Ku,"$6,000.00",1,30
10779,892847353136717926,149643001,Sylvia,nan,2.0,4.0,2 baths,Edogawa Ku,"$34,857.00",8,3
10780,892961997383455698,241372894,Luna,nan,nan,2.0,1 bath,Shinjuku Ku,"$7,929.00",4,1
10781,892989495073826125,93851602,Shigeru,nan,2.0,4.0,1 bath,Suginami Ku,"$26,000.00",6,2
10782,893034654103015227,515123334,喜子,nan,3.0,3.0,1 bath,Shinjuku Ku,"$49,029.00",8,1
10783,893107231057990628,89012225,友見子,nan,1.0,2.0,1 bath,Nakano Ku,"$14,800.00",3,20
10784,893138935112376732,515141542,Yosuke,nan,5.0,10.0,3 baths,Shinjuku Ku,"$53,714.00",15,2
10785,893227499697407300,513556521,Plays,nan,1.0,2.0,1 bath,Katsushika Ku,"$16,000.00",8,20
10786,894002170107984587,410766651,Chihiro,nan,1.0,1.0,1 bath,Toshima Ku,"$18,571.00",2,30
10787,894474676608219393,239692287,Shu,nan,1.0,3.0,1 bath,Bunkyo Ku,"$22,143.00",6,1
10788,894500072210019204,410766651,Chihiro,nan,1.0,1.0,1 bath,Setagaya Ku,"$18,857.00",2,30
10789,894511046631553322,410766651,Chihiro,nan,1.0,1.0,1 bath,Shinjuku Ku,"$20,000.00",2,30
10790,894515591868501333,515457964,Yosuke,nan,3.0,9.0,2 baths,Shinjuku Ku,"$44,286.00",11,2
10791,894518591271259996,410766651,Chihiro,nan,1.0,1.0,1 bath,Shinjuku Ku,"$20,000.00",2,30
10792,894569566729565423,511096036,Dong,nan,3.0,3.0,1 bath,Toshima Ku,"$43,429.00",6,2
10793,894633654549381643,515476161,Cheng Yuen,nan,3.0,8.0,1 bath,Edogawa Ku,"$20,429.00",8,2
10794,894792926758118103,91235096,Kayo,nan,5.0,15.0,5.5 baths,Taito Ku,"$144,000.00",16,1
10795,895208371630937522,515317727,Etsuko,nan,2.0,3.0,Half-bath,Itabashi Ku,"$13,229.00",4,1
10796,895670814131425020,515361760,Crown,nan,3.0,6.0,1 bath,Koto Ku,"$30,171.00",12,1
10797,896065742414583783,506807420,Akane,nan,5.0,6.0,1 bath,Katsushika Ku,"$20,000.00",12,30
10798,896146931674719046,30883070,Takeshi,nan,1.0,3.0,1 bath,Sumida Ku,"$14,079.00",5,2
10799,896414893059313018,149643001,Sylvia,nan,1.0,2.0,1 bath,Edogawa Ku,"$9,600.00",4,30
10800,896769492245051583,514967614,暁瞳,nan,3.0,3.0,1.5 baths,Kita Ku,"$31,286.00",8,1
10801,896792891208338841,237314820,Samurai,nan,2.0,4.0,1 bath,Shibuya Ku,"$41,714.00",5,1
10802,896796483832624660,341486623,花恵,nan,nan,1.0,Half-bath,Taito Ku,"$5,714.00",2,1
10803,896821476579437043,214640453,Hanako,nan,1.0,1.0,1 bath,Shinjuku Ku,"$8,804.00",2,2
10804,896822108813499974,214640453,Hanako,nan,1.0,1.0,1 bath,Shinjuku Ku,"$7,924.00",3,2
10805,896822609097144940,214640453,Hanako,nan,1.0,1.0,1.5 baths,Shinjuku Ku,"$9,715.00",5,2
10806,896851947467850619,515311075,Yuki,nan,3.0,4.0,1 bath,Ota Ku,"$23,657.00",10,1
10807,896859842522677288,515311075,Yuki,nan,4.0,7.0,1 bath,Nakano Ku,"$45,800.00",13,1
10808,897022209588296861,30883070,Takeshi,nan,nan,1.0,1 bath,Koto Ku,"$4,875.00",2,1
10809,897345869241103960,50566625,サンフラワー,nan,2.0,nan,1 bath,Katsushika Ku,"$22,880.00",6,2
10810,897441934546680391,342971176,Yume,nan,1.0,6.0,1 bath,Sumida Ku,"$20,714.00",6,2
10811,897469609155701737,516104606,Ango,nan,1.0,3.0,1 bath,Shibuya Ku,"$29,835.00",5,1
10812,897507001636110084,198552582,Masa,nan,1.0,1.0,1 bath,Shinjuku Ku,"$6,143.00",3,3
10813,897515726499823178,46668906,Nao,nan,3.0,nan,0 baths,Shibuya Ku,"$22,000.00",8,20
10814,897730381544829342,171574640,Asami,nan,1.0,3.0,1 bath,Shinjuku Ku,"$20,457.00",3,30
10815,898027528208058519,413301468,根本,nan,nan,1.0,1 bath,Arakawa Ku,"$8,610.00",2,1
10816,898051555709038618,112031940,Trip,nan,3.0,3.0,1.5 baths,Shinjuku Ku,"$20,714.00",8,1
10817,898130445874805258,176240506,尹府株式会社,nan,1.0,3.0,1 bath,Taito Ku,"$31,429.00",6,3
10818,898159520790338643,22642133,Yoshika,nan,1.0,1.0,1 bath,Toshima Ku,"$9,791.00",3,1
10819,898768839117664374,402997945,Maddie,nan,1.0,2.0,1 bath,Shinjuku Ku,"$8,571.00",3,1
10820,898838326149758957,504060604,宜旻,nan,1.0,1.0,1.5 baths,Meguro Ku,"$10,729.00",3,5
10821,899001337553810851,292492423,Lauren,nan,1.0,3.0,1 bath,Arakawa Ku,"$9,229.00",4,1
10822,899158432122852659,413301468,根本,nan,1.0,1.0,2 baths,Arakawa Ku,"$8,360.00",2,1
10823,899512854823388330,229627088,宅東zaito,nan,1.0,2.0,1 bath,Koto Ku,"$6,379.00",2,1
10824,899521151975583182,292492423,Lauren,nan,1.0,3.0,1 bath,Arakawa Ku,"$9,303.00",4,1
10825,899577597883143348,250233906,Zenia,nan,2.0,1.0,1 bath,Shinjuku Ku,"$24,429.00",8,1
10826,899598109258981379,112031940,Trip,nan,3.0,3.0,1 bath,Toshima Ku,"$37,000.00",8,1
10827,899642356566866438,476371170,Junko,nan,1.0,2.0,1 bath,Shinjuku Ku,"$41,143.00",4,1
10828,899647627380431320,202197609,Taishi,nan,1.0,4.0,1 bath,Minato Ku,"$13,837.00",4,1
10829,899658032939298700,202197609,Taishi,nan,nan,6.0,Private half-bath,Minato Ku,"$21,229.00",8,1
10830,899734651805941281,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,nan,1.0,1.0,1 bath,Bunkyo Ku,"$11,143.00",2,2
10831,899743252478466536,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,nan,1.0,1.0,1 bath,Bunkyo Ku,"$11,143.00",2,2
10832,899745233624258842,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,nan,1.0,1.0,1 bath,Bunkyo Ku,"$11,143.00",2,2
10833,899755430881080220,202197609,Taishi,nan,1.0,12.0,Half-bath,Minato Ku,"$31,800.00",12,1
10834,900101410082892736,515311075,Yuki,nan,3.0,4.0,1 bath,Ota Ku,"$26,240.00",10,20
10835,900880189553916302,63012365,Maichin,nan,1.0,2.0,1 bath,Sumida Ku,"$15,000.00",3,2
10836,901051946471795735,109388164,真知子,nan,1.0,3.0,1 bath,Shibuya Ku,"$12,000.00",3,1
10837,901078696251206865,485544006,Emiko,nan,1.0,4.0,1 bath,Shibuya Ku,"$26,143.00",5,2
10838,901691877921394485,515311075,Yuki,nan,4.0,7.0,1 bath,Nakano Ku,"$26,240.00",13,20
10839,901714210508484721,357172219,Tina,nan,1.0,1.0,1 bath,Shibuya Ku,"$21,447.00",5,3
10840,901729428271716617,357172219,Tina,nan,1.0,1.0,1 bath,Shibuya Ku,"$12,086.00",4,3
10841,901904879437270935,515317727,Etsuko,nan,2.0,3.0,Half-bath,Itabashi Ku,"$12,640.00",3,20
10842,902092469114952021,207024011,Ting,nan,2.0,3.0,1.5 baths,Toshima Ku,"$21,143.00",5,5
10843,902391662772546230,500399595,Takamatsu,nan,3.0,4.0,1 bath,Toshima Ku,"$26,144.00",7,1
10844,902479271085320327,292492423,Lauren,nan,1.0,1.0,1 bath,Toshima Ku,"$8,183.00",2,1
10845,902540187977562877,30883070,Takeshi,nan,1.0,2.0,1 bath,Setagaya Ku,"$19,241.00",4,1
10846,902553837550463184,292492423,Lauren,nan,1.0,1.0,1 bath,Toshima Ku,"$8,411.00",2,1
10847,902555808517946407,517278264,山本,nan,1.0,2.0,1 bath,Shinagawa Ku,"$13,394.00",4,1
10848,902585428139096659,292492423,Lauren,nan,1.0,1.0,1 bath,Toshima Ku,"$8,308.00",2,1
10849,902592264361438011,509989893,Sayaka,nan,3.0,4.0,2 baths,Arakawa Ku,"$28,000.00",7,2
10850,902596081874769962,292492423,Lauren,nan,1.0,1.0,1 bath,Toshima Ku,"$8,986.00",2,1
10851,902605675456892883,292492423,Lauren,nan,1.0,1.0,1 bath,Toshima Ku,"$8,528.00",2,1
10852,902710560072606497,254323419,Takamine,nan,2.0,7.0,3 baths,Sumida Ku,"$42,286.00",12,2
10853,902733256003535024,510900000,Haru,nan,4.0,1.0,2.5 baths,Minato Ku,"$80,000.00",12,3
10854,902733991968909273,517316094,Anna,nan,2.0,1.0,1 bath,Toshima Ku,"$18,800.00",7,3
10855,902777775902642445,131136005,彩香,nan,1.0,1.0,1 bath,Toshima Ku,"$14,926.00",2,1
10856,902968857197498022,39476813,Eleven,nan,3.0,4.0,2 baths,Shinjuku Ku,"$46,000.00",6,1
10857,903046146371739024,24575613,Momoe,nan,2.0,2.0,2 baths,Toshima Ku,"$18,857.00",4,3
10858,903059540494948237,357172219,Tina,nan,1.0,2.0,1 bath,Toshima Ku,"$13,657.00",5,3
10859,903165033867693472,30883070,Takeshi,nan,1.0,3.0,1 bath,Setagaya Ku,"$18,771.00",5,1
10860,903176321892979995,131136005,彩香,nan,1.0,1.0,1 bath,Toshima Ku,"$15,824.00",2,1
10861,903193656888842271,131136005,彩香,nan,1.0,1.0,1 bath,Toshima Ku,"$15,824.00",2,1
10862,903230302079632787,517453097,慧美,nan,nan,2.0,0 shared baths,Toshima Ku,"$24,800.00",4,1
10863,903237748730856419,30883070,Takeshi,nan,nan,2.0,1 shared bath,Meguro Ku,"$17,257.00",4,2
10864,903242516737566885,30883070,Takeshi,nan,nan,2.0,1 private bath,Toshima Ku,"$20,887.00",6,2
10865,903330520284287602,60738636,Ichigoichie,nan,1.0,2.0,1 bath,Shibuya Ku,"$11,143.00",3,2
10866,903332168193438824,229627088,宅東zaito,nan,nan,2.0,3 shared baths,Sumida Ku,"$7,329.00",2,3
10867,903415165673514581,313739784,Chie,nan,2.0,5.0,1 bath,Toshima Ku,"$21,143.00",5,2
10868,903555410246545938,68939316,Scott,nan,1.0,2.0,1 bath,Kita Ku,"$11,571.00",3,1
10869,903599897131130937,70182255,MeiJon,nan,2.0,4.0,1 bath,Shinjuku Ku,"$29,857.00",7,1
10870,903970383567271748,517637168,Yash Kumar,nan,1.0,1.0,1 bath,Shinjuku Ku,"$12,640.00",2,10
10871,903978946782283270,68939316,Scott,nan,1.0,2.0,1 bath,Kita Ku,"$11,571.00",3,2
10872,903992225059180475,83498732,Didi,nan,1.0,2.0,1 bath,Sumida Ku,"$11,857.00",4,1
10873,904580828267314516,149643001,Sylvia,nan,2.0,5.0,2 baths,Edogawa Ku,"$42,857.00",9,3
10874,904614912006837311,517790090,グリーン,nan,nan,1.0,1 bath,Toshima Ku,"$5,950.00",2,2
10875,904616070990623786,517790090,グリーン,nan,nan,1.0,1 bath,Itabashi Ku,"$6,800.00",2,2
10876,904687744111665701,496358643,Amanecer,nan,1.0,1.0,1 bath,Chuo Ku,"$21,714.00",4,1
10877,904697934340781415,517806807,Yasunao,nan,nan,1.0,1 bath,Setagaya Ku,"$999,999.00",3,2
10878,904726799992076913,517806807,Yasunao,nan,nan,1.0,1 bath,Setagaya Ku,"$999,999.00",3,2
